tag;artist_song;bpm_median;bpm_std;centroid_mean;centroid_std;onset_regular;onset_strength_mean;onset_strength_std;self-correlation;spectral_contrast_mean;spectral_contrast_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;spectral_bandwidth_mean;spectral_bandwidth_std;volume_mean;volume_std;zero_cross;cepstral_mean1;cepstral_mean2;cepstral_mean3;cepstral_mean4;cepstral_mean5;cepstral_mean6;cepstral_mean7;cepstral_mean8;cepstral_mean9;cepstral_mean10;cepstral_std1;cepstral_std2;cepstral_std3;cepstral_std4;cepstral_std5;cepstral_std6;cepstral_std7;cepstral_std8;cepstral_std9;cepstral_std10
happy;Luke_Bryan_Night_One;112.347146739;10.1407047618;2485.22460874;900.373568473;0.49;0.322503494076;0.152361063101;149.389;8.5953;2.50588;9.01947;8.80308;7653.01036868;1493.10864557;2490.89358208;471.093501403;-1.1495;13.763;0.112;-27.6071717229;94.2976139463;5.99601107608;26.3203542804;5.35923698354;11.4423425733;-5.16531786549;10.3749054093;-5.69043970803;4.66574694959;54.2680611822;37.2233904357;19.4453432772;11.787984379;10.4218740809;10.0529986541;9.92927032725;9.4189267499;9.37544614302;8.9414180887
happy;Luke_Bryan_Roller_Coaster;107.666015625;14.1045200254;2400.74868993;796.187121296;0.504;0.247530165037;0.147366505566;32.45;4.62642;1.05296;2.31484;1.88424;8363.30613166;1000.01342163;2672.27357003;332.290505936;-8.29432;13.5351;0.14;-67.4357923345;73.5017591454;2.68941430084;38.1228503209;10.8799578695;6.05964429813;-2.58562212536;12.3523220502;-3.53481204584;4.52481577827;21.7034567147;17.8343896279;13.7912946963;11.1095217902;9.99156307736;8.2201979277;8.27085783742;6.98301981991;8.17982797699;8.49778126686
happy;Luke_Bryan_Shake_The_Sand;92.28515625;35.7748747692;2454.62325586;821.873492912;0.349;0.367848507162;0.179625734062;134.3;8.87076;2.78949;10.1529;10.2844;7792.25133363;1356.74476121;2544.92876826;418.940342425;-2.06714;13.9258;0.117;-13.8966547421;85.3308960734;0.921092700723;31.5619969421;2.97573033227;11.2336259054;-1.81979399547;12.1232131594;-4.64297506901;-0.0944511209363;40.7467351276;27.5636126989;18.441505323;14.0945655564;11.5399858963;9.79480517005;10.4767064061;9.48466119504;10.0011543029;9.59656656923
happy;Luke_Bryan_She_Get_Me_High;86.1328125;40.8287638456;2613.51356271;620.692926442;0.431;0.310980705431;0.147401691782;47.848;4.06565;1.52819;2.3168;2.59776;8137.81987665;856.08015278;2641.06720538;309.742106381;-5.94121;12.5619;0.106;-102.416394576;79.5262410706;3.36249005868;37.6670552169;11.538650733;14.1994108428;-2.25355725151;11.6574955363;-1.37295463784;6.24569664691;43.0443131777;20.953988022;18.0067090712;13.5974888769;10.6438464507;8.51869785702;8.43350214556;8.4253441013;9.53054377643;7.92094162025
happy;Luke_Bryan_Spring_Break_Up;117.453835227;9.77626475174;2653.01900856;638.646430729;0.434;0.264335350645;0.103534418494;267.925;10.2844;3.22559;12.6237;10.6524;7866.11159508;1058.49159406;2492.9911662;319.437620588;1.46576;13.3854;0.119;2.09003671255;78.6032712198;-16.7184870779;34.1671575086;4.69964060708;14.8941775606;0.441144802175;13.6355453412;-1.67026111009;4.46037028465;40.9933303102;23.820380343;17.2051641479;13.2587810561;8.61946565496;7.92205624156;8.09313438985;7.9576557377;8.04791300503;8.30187922594
happy;Luke_Bryan_Spring_Breakdown;103.359375;1.24301635041;2442.95225331;697.125122427;0.418;0.281686475575;0.122000910912;59.159;5.82478;1.39691;3.51381;2.67996;7479.4637493;1185.48014457;2376.73823533;383.26722098;-4.51854;13.5903;0.114;-60.2841210296;97.8475493236;-9.76422252248;27.6845736843;4.47613351706;7.20514424564;-7.53378132212;14.1429934882;-3.25514716481;2.14806338753;35.2670762657;28.9429928004;17.9279164155;10.8929395651;9.70308851061;8.63403208055;8.82480410079;8.87650658829;9.42442586178;7.39631266935
happy;Luke_Bryan_Suntan_City;117.453835227;15.2731891857;2957.1260551;598.734156058;0.385;0.360658971809;0.153135449335;7.104;1.92629;0.510809;0.463681;0.396321;8342.76023152;831.179105114;2630.6999688;275.952671989;-11.6745;12.0851;0.147;-146.496545455;66.0568243086;-8.71314190825;34.0980602238;4.82532002404;11.6696285297;0.403463839583;12.2644864652;-2.91498584857;0.877966138219;30.7922965134;21.1483201706;16.5110185157;13.3281590752;10.0008739962;10.0465100628;9.32949685496;7.78220874519;7.87711992179;8.20081528196
happy;Luke_Bryan_The_Sand_I_Brought_To_The_Beach;117.453835227;6.49797032754;2806.73232901;674.285864405;0.465;0.284072770009;0.129058718349;168.23;9.7788;2.89045;11.9667;11.1361;8413.85229535;726.601503937;2703.28415013;276.744240958;2.20167;12.344;0.132;4.27351351788;76.1095408277;2.70295513726;29.1898857906;5.12115706133;10.1897753553;-3.1545409367;14.0038888436;-2.05298194535;1.94700254575;44.474917742;22.0772697517;15.3526944992;11.128907705;10.7375224953;8.89516805593;9.38009072603;7.88936616867;8.73588026943;7.55195136676
happy;Luke_Bryan_Too_Damn_Young_with_Lyrics;135.999177632;7.17924601973;2122.97705611;800.718796426;0.566;0.331292317697;0.158550295728;204.739;8.37363;2.89352;8.52243;8.71792;7346.84646261;1460.42412989;2378.98635286;466.220369178;-3.73092;14.2512;0.087;-48.2601055999;101.386194443;11.7714983679;32.3331698681;10.984904016;7.55270088942;-6.38221877656;12.1955838656;-9.20130922191;3.64987800794;56.9050141365;30.8041487558;20.2981890307;15.044397016;14.0272383823;11.6155984587;12.2460771112;11.7472001415;10.5011593;9.69320257682
happy;Luke_Bryan_What_country_is;151.999080882;20.7782677093;2395.45786576;772.388324488;0.517;0.288256820667;0.143396793762;95.128;8.74755;3.2793;11.6762;10.8151;7710.04898682;1196.15371574;2480.39000827;425.594585196;-0.720664;13.3881;0.107;-27.9673774495;94.0150833162;-1.34116618298;23.942547635;6.36425143434;9.62665263936;-4.93648478877;9.24542943503;-3.19050462455;2.86283111974;55.0507094852;29.3043590092;21.5087708803;14.9741493688;13.4016411972;10.0050956563;11.4127105577;9.65480895112;9.53321926045;8.20975222767
happy;Luke_Bryan_Wild_Weekend;107.666015625;23.8627645409;2352.08065447;528.289960528;0.435;0.279516477418;0.126033847154;111.131;10.4619;3.23231;15.3922;12.1502;7705.9498048;967.99055001;2425.01863846;334.020199062;0.332116;12.9094;0.109;-7.2151381535;91.4028623265;-10.5713843124;25.5159321466;1.67298140917;5.59833109907;-0.947696648976;9.08890638944;-9.72356285383;2.17934178879;43.4043353119;20.9739236914;17.5868518455;15.6215896452;13.0758245338;10.6024440242;11.5446665293;9.63240019374;9.90729956534;8.21483624696
happy;Luke_Bryan_You_And_The_Beach;143.5546875;33.6206421798;2354.51541111;876.482904118;0.471;0.290310829226;0.126950808098;163.687;9.41281;2.85513;10.8916;10.8145;7018.64320442;2006.06730926;2293.18449169;603.863671047;-1.16116;14.4633;0.11;-18.8376746931;105.570997438;-8.49183863079;25.3258461074;0.987061053918;5.71684723945;-5.65084033917;11.1042281089;-1.72134161898;1.0355890359;63.5961551027;45.3361777477;19.6525154104;14.1437364319;11.3087042024;9.26487619608;9.4223251845;10.8668036886;8.6674724267;7.98378104852
happy;Luke_Bryan_Baby_s_On_The_Way_Lyrics;103.359375;1.00072701338;2582.11499743;659.150221338;0.281;0.354527713633;0.149876736342;215.588;8.6229;2.46975;9.275;8.15316;8353.00193782;1002.52759685;2711.43239062;391.184246175;-0.109217;12.5596;0.1;-21.9317364338;87.6095742715;6.49284426522;21.7814500579;12.2292659988;9.22188325548;-2.95204787563;15.7253902767;-4.83457880907;6.35410859476;46.663748029;23.9137797292;14.9745439592;12.9960891577;11.7350856581;10.2695979278;9.92420302719;9.04765824272;8.29356218331;8.53619884091
happy;Luna_Bay_Hometown;129.19921875;20.522816255;2353.32988521;511.931816628;1.068;0.284868816202;0.138145150324;193.336;10.3695;2.16691;15.1659;11.8116;7880.23377705;1085.6651456;2544.37414905;354.479617379;0.65304;12.6708;0.089;-11.35250419;91.5230861978;4.10661411918;27.3794250961;-0.607534847154;11.5081398131;-3.47040616467;7.2399739807;-5.92833713682;4.41930238785;41.1214520447;25.5128212643;14.5357689028;13.5129530812;11.3174696501;9.28727937557;9.07154522506;8.38233977407;8.31419594199;8.06826277309
happy;M_Ward_Transfiguration_1;123.046875;3.91749205388;1475.58717584;406.439012193;0.882;0.270626544426;0.0999433901925;58.69;2.37243;0.794772;0.881427;1.02569;5759.20077173;1369.72942026;1955.71506609;340.643556813;-18.9836;13.292;0.041;-206.142208317;129.390036777;-0.78015287946;36.4034978027;19.4438283818;23.5530193696;5.20423261512;0.582571737808;1.84222302854;2.07029735462;42.4780937628;17.5490710952;14.0194148088;12.6052210558;7.73318454485;9.52337811661;8.24399652813;8.2057597474;7.50318390577;7.6948403254
happy;Madeleine_Peyroux_The_Summer_Wind;95.703125;2.14991768194;1387.89071052;525.719892982;0.501;0.358742142124;0.161027117407;222.781;3.68222;1.31041;2.58113;3.93256;6528.27855496;1329.13072481;2164.33458222;391.210364535;-14.6816;12.0041;0.032;-175.199169954;114.487173171;28.9981332268;40.4714624663;15.1526058696;15.1189798058;7.10611526294;9.12569843995;0.558802106437;5.87860945228;44.3076357683;23.1691462365;16.4516467457;12.3213702771;10.1864229405;12.5849160959;8.90836250317;8.39348585594;8.71565912473;7.98892680745
happy;Manuel_Barrueco_Villa_Lobos_Five_Preludes_1940_;117.453835227;17.6217685108;1012.49310899;247.886688524;0.647;0.243979468922;0.0975761752191;6.803;1.37375;0.670597;0.198477;0.275196;3102.38093079;1116.94403126;1138.68449298;319.156932838;-30.0764;14.8744;0.06;-287.755044107;174.540399657;-30.3407878205;5.31695686835;-3.09970822211;-6.22901844265;-11.6273732874;-9.21501689823;-9.66598424601;-9.47000371856;64.4484372011;24.8389999301;16.9290416508;10.4982138973;9.49796133138;8.55547740363;8.74113062934;7.27570251208;7.03568023813;8.1960470109
happy;Mariza_Meu_Fado_Meu;107.666015625;36.4941123695;1269.50585487;830.039437045;1.152;0.300011776527;0.12285949999;106.189;4.13133;2.51669;4.27933;7.43156;4987.68597479;2285.41228034;1712.28758241;623.069962275;-18.6014;14.2286;0.047;-194.24739948;138.118202891;8.66991009631;26.4881671198;12.7378171122;2.14906572141;-1.54881504578;-0.859422825736;-13.9188422506;14.5819455308;84.9139982388;36.522273906;20.5752203895;13.4662635175;13.6386867033;10.6276193208;10.5589344431;8.79749042458;15.5558292118;20.3395282276
happy;Mark_Ronson_The_Business_Intl_The_Bike_Song;112.347146739;29.5081443907;3318.967132;890.961109955;0.385;0.364733435746;0.165525257168;25.909;2.4647;0.780148;1.02656;0.748481;8910.44070288;593.382636506;3021.0954624;276.696829118;-8.78848;11.5496;0.153;-152.84868398;37.4423610945;24.3306212028;28.7964012354;11.2026795405;16.5471024608;-6.15250342785;20.504837187;3.05760784015;17.0897854148;47.2031144868;27.5036335078;15.3912428495;14.0707425994;10.9166476517;9.58683921754;8.63467946766;8.80550440333;7.88689114707;8.37971892124
happy;Marsicans_Too_Good_OFFICIAL_VIDEO_;99.3840144231;15.08856318;2072.74012942;775.842009947;0.715;0.277772087499;0.136324324389;527.522;8.31503;2.47966;10.0181;10.2459;6859.46871713;2087.19344496;2249.70132511;666.366878142;-3.47385;14.5535;0.056;-71.714943646;123.140785593;-3.10004966598;40.0958151734;13.6075563571;11.3997247071;7.2796497787;2.09922233799;-0.597550940597;8.13292934475;62.0406437811;46.5821934866;28.1813974863;16.0323253497;11.0009839695;9.58893990745;16.9441695106;8.63369067976;7.74723762338;6.94518308076
happy;MARVIN_GAYE_TAMMI_TERRELL_Ain_t_no_Mountain_High_Enough_;129.19921875;0.0;2317.11629984;403.973579505;0.346;0.402353253866;0.167766664877;134.542;12.2285;3.81188;19.6398;12.512;6876.87774322;852.512769927;2212.24790114;241.735586583;0.641547;13.9765;0.121;12.571984475;94.5780688282;-27.3344686362;32.3753022759;-6.30518273381;18.2474061428;0.825369827898;9.74288691489;2.43966329464;5.96143655282;42.3724326557;19.4561468488;12.1166357464;11.4224948547;10.3532880913;9.13974376067;8.09790909046;7.3453599971;6.53640969044;6.61407686619
happy;Marvin_Gaye_I_Heard_it_Through_the_Grapevine_MONO_1968;123.046875;19.3157246147;1635.36520786;489.566402918;0.536;0.326398467671;0.154471157914;377.652;7.27787;2.9582;13.0799;13.9729;5965.5658423;912.311041538;2046.48449043;280.528525337;-7.83609;13.838;0.065;-87.9931538075;108.365085525;2.01187861817;53.0833512424;-1.54135296204;22.2919765377;-0.47214013393;9.66646045618;0.281569911013;7.18702393215;66.2655989137;20.1437834844;14.5425166585;12.325168248;10.0164387403;9.21200634521;9.14838723849;7.71024259194;8.41603592598;9.41075906503
happy;Marvin_Gaye_Sexual_Healing;95.703125;3.76109110369;1822.79329125;656.842532936;0.344;0.382414320661;0.18579710419;45.383;3.59525;1.49125;2.65674;3.23603;6939.17781146;1333.4423781;2291.43857333;470.687774058;-13.8213;14.1088;0.069;-146.861742324;114.570844486;14.758842379;28.5612017788;-3.35540529601;14.5986259044;-5.09739608619;9.84858343303;-7.53309129765;5.23607653296;61.9413796441;27.8952160133;22.2045217105;14.7055143703;11.9436962051;10.2967902253;9.01919897358;8.488805731;10.0350463063;8.29299471218
happy;MAT_McHUGH_All_I_Ever_Wanted;143.5546875;9.90843777513;1947.69871902;919.690228802;0.395;0.304964238311;0.153865288552;170.267;5.317;2.04895;5.86213;7.60366;6924.84317188;1613.04562433;2304.91910481;524.588391036;-9.37431;13.5113;0.052;-118.539523822;105.587921423;12.7577308519;36.2101781749;9.97392951862;19.5986236039;-1.01113994117;12.4564208679;-7.71719798158;5.25886065925;59.3332566902;38.7699417964;19.8236127373;16.6308503991;15.4102340368;12.4236871887;11.5242508238;10.0702222583;9.48499867418;9.81164210478
happy;MAT_McHUGH_Avalanches;123.046875;37.1067976197;1192.14245801;740.188175832;0.523;0.357056302194;0.174354952959;746.558;5.47957;2.23366;4.79291;7.10589;4867.87863193;1920.12190361;1723.24884494;538.097814899;-15.1947;14.62;0.032;-168.569935919;124.019493447;0.488845702507;64.4798155031;27.3717690607;25.2283382719;18.7480808886;13.3146223994;-0.495219731217;1.18607922019;65.9302516302;40.1397629742;22.9875088381;24.5258793967;16.7012982185;10.3903958003;16.1369087943;10.5974615584;11.0669776304;9.36118489836
happy;MAT_McHUGH_Love_You_Right;143.5546875;28.0925864497;1151.95645867;633.571957926;0.316;0.379232650116;0.170551639893;53.446;3.00822;1.59623;1.73096;2.73565;4295.62407331;1663.90354483;1524.66291055;445.699628423;-19.4554;14.4304;0.035;-221.976271706;154.943604743;-14.62436614;31.4222894311;13.9546930223;17.433263497;5.38569960546;7.02290248471;-8.46310967199;-3.49183308425;65.8719003383;26.1033638426;13.7108585877;14.3516893436;14.7143691383;9.80534672473;15.6873071563;8.36983716253;8.67811462165;8.04806073235
happy;Mat_McHugh_A_Pocket_Full_Of_Shells;129.19921875;31.1430792029;1724.55670103;886.575020518;0.611;0.315914551132;0.166668620972;148.946;4.27496;1.64327;3.20172;4.01893;7050.01819365;1835.82072193;2367.86757241;487.245131352;-14.5472;13.8816;0.081;-150.407682094;84.8315414001;18.5953703282;37.2816446778;19.5167528267;30.0295712403;5.46543520143;9.35873917277;-2.28137873016;-9.64026441055;67.808413499;38.5924633347;16.1672430561;11.8282171684;13.0872494482;12.1864083556;11.4444393081;8.04706819211;14.9582255227;10.6494353929
happy;Mat_McHugh_Brand_New_Broken_Heart;112.347146739;13.7130300044;2222.13188032;860.799155679;0.318;0.331406374706;0.149534425357;337.072;7.33559;2.91983;12.4052;12.9912;8432.17363939;1163.34385511;2807.07657342;463.216690739;-4.21297;12.3586;0.063;-81.971916556;84.9164273008;39.3362364565;31.3142464161;17.474942158;20.2906766185;8.92980688369;14.892832954;2.93432097636;1.28893660464;72.3388038601;28.8755856572;19.5746572084;16.2958644048;13.606580327;10.6013612863;10.4729997888;9.3214666808;8.88426847493;8.8515395644
happy;Mat_McHugh_Breaking_Your_Fall_For_Kingston_;123.046875;13.7279016079;1408.45668354;946.240873322;0.603;0.358139917477;0.18521415669;127.392;3.2364;1.54308;1.84378;2.70135;5539.33214574;2219.13807364;1948.01272064;591.361933666;-19.3046;14.1972;0.047;-213.489905762;120.530968449;17.6200561172;16.6071463215;11.724084217;29.5245399793;-2.62835387551;8.23005590542;4.3390165547;-5.85688396998;78.3500498867;42.0910930643;18.8255161075;19.067565592;15.4492494617;15.6187904698;13.0026786679;10.958820209;10.8176148073;8.44922315246
happy;Mat_McHugh_By_The_Sea;117.453835227;32.245199537;2226.83925857;920.610030523;0.413;0.33985084569;0.163497638817;200.137;6.03288;3.33691;10.8162;15.3379;8237.42500079;1137.59582512;2690.41199194;436.214554372;-6.25082;12.273;0.079;-90.6580012653;88.0633863294;22.1030875726;25.9718961167;11.8018348843;16.5634500641;1.95391738676;9.09563269791;-1.29208856554;3.48383962715;67.1105767545;31.0090934414;18.7375634307;16.2431398999;13.7790546113;11.7521759422;12.3968514426;11.1909775146;9.22384125712;8.31979939339
happy;Mat_McHugh_Fall_to_pieces;135.999177632;0.0;2214.02448987;946.938570922;0.449;0.288992278871;0.171670242933;144.51;5.6383;2.97514;7.84228;13.1112;7245.51043386;1703.56087404;2389.15267213;513.978993692;-5.65882;13.4972;0.07;-110.046288357;91.9485538771;1.44361650354;29.0837436546;19.1496359548;28.3201717892;8.78892926404;18.663991503;5.2863823906;11.8017409673;80.3352189035;35.7652788625;20.6754699945;14.0357716429;12.1232287464;10.5941167461;11.9020422774;8.76196252334;9.42669975175;9.65012131512
happy;Mat_McHugh_Famous_Aimless;143.5546875;4.03544565542;2062.27036794;1080.8461385;0.455;0.31093653158;0.156811742227;372.375;6.02341;3.08617;10.8125;15.6867;7583.35551806;2073.08875393;2502.45618666;606.261882403;-7.83304;12.7674;0.067;-118.178049698;100.991930024;22.2433452688;20.4775603865;14.2554252565;14.7743301249;3.1788256388;13.6774484796;0.811337538144;0.54109570441;75.4780697017;38.2211154174;18.1581422499;17.3392796734;16.1361201304;13.0672338171;13.5482833717;11.9452650575;11.0567918344;9.93300608629
happy;Mat_McHugh_Fools;83.3543346774;42.0806838203;2414.00535323;1045.7362463;0.441;0.298805124805;0.135701586203;185.9;6.09078;3.00371;9.79616;13.2699;8263.76974379;1104.36139479;2686.08536974;422.931094381;-6.05944;12.356;0.091;-100.105498717;77.219776049;20.1632226972;27.3064637031;9.33407993269;11.1480577304;-1.47573960259;11.8060078407;-1.64307099803;0.280322871708;67.4786491861;33.2302849786;19.5414141828;22.2916740792;17.4962322259;15.0035555524;14.8825911427;15.049438909;12.0371008704;11.3025930724
happy;Mat_McHugh_Go_Don_t_Stop;89.1029094828;19.0184512957;2198.03753604;1096.94835151;0.296;0.328884603773;0.156600558899;135.838;5.22201;2.90688;5.42575;6.70854;7366.01763707;1879.57898397;2385.15117236;517.742482144;-8.11508;13.6806;0.084;-125.530456562;97.9182678015;2.9393172742;24.0125326831;9.92198262057;9.44011279236;-1.65998043091;6.09393622954;2.18360273537;2.56589110909;75.03695281;39.6215856598;20.0260228149;15.1690961028;16.3761251936;12.745375108;13.2594942001;12.736419921;13.3686138216;10.9620281259
happy;Mat_McHugh_It_Isn_t_Me;161.499023438;39.4544516707;1884.67613792;985.713551856;0.522;0.288528105953;0.135634009432;25.886;3.81207;2.3506;4.06525;9.01889;6806.34181841;1800.8682586;2223.46768484;531.578854435;-12.4428;13.7405;0.076;-166.59193798;111.92469607;7.20710128768;18.6419283982;4.28560110397;14.8902052719;-9.37575030803;4.64740559695;-5.67284120892;0.957769462673;81.6444044358;41.2498344359;20.2185680171;17.8679389886;14.6952944565;10.1898564608;12.9263738492;11.1705745771;9.88414144888;9.6790803519
happy;Mat_Mchugh_Loneliness;112.347146739;12.4561388988;2168.21525744;867.452616375;0.362;0.320168522102;0.162369482107;104.124;7.0843;3.16838;8.14873;11.3678;7398.38617804;1428.9492311;2405.13586609;462.952904311;-5.48088;13.5191;0.078;-86.3923623483;97.1479129218;7.80504384093;27.0510226327;9.59368619227;26.2385214308;-1.06869225339;9.81546768109;-2.59977223276;4.64993355801;70.5705998653;36.1092117698;19.4078521402;18.6673041856;15.2867871259;11.0161080542;10.9380802221;10.4541082987;9.69910447239;9.02497139903
happy;Mat_McHugh_Love_Come_Save_Me;161.499023438;9.87118578229;1426.33242176;785.239744604;0.477;0.360520284399;0.164048934745;81.158;3.67005;1.88761;3.23942;3.95314;6063.11512669;2109.81681058;2037.56809789;565.579978131;-16.8408;13.548;0.046;-179.71683071;119.182969102;11.8784007661;21.6784262205;19.2205144381;18.760747841;2.16355110209;6.31923491221;-4.93448313162;0.87751699859;75.9797075037;35.9939936075;23.7506478416;19.3865684689;16.2447846167;11.9279506534;10.845348167;10.726987534;10.9998566688;8.45189164596
